date,zone,supply_area,day_of_week,time_of_supply,hours_of_supply,population_served,demand_forecast_m3,actual_consumption_m3,price_per_litre,pipe_leakage_m3,complaints_received,rainfall_mm
2023-11-14,Western,Area 5,Tuesday,Morning,12,14013,481,490.5631127279241,0.1433539473122855,109,3,2.7877387897512658
2023-11-15,Southern,Area 2,Wednesday,Afternoon,12,13384,465,454.33966479509263,0.13573573158095048,94,6,6.919139111924812
2023-11-16,Central,Area 4,Thursday,Morning,12,14178,458,447.4298498554994,0.13544747931973294,96,4,5.864976429267476
2023-11-17,Western,Area 3,Friday,Morning,12,13698,469,462.2375104201291,0.13756865944187,97,7,5.996227379804335
2023-11-18,Western,Area 1,Saturday,Afternoon,12,12844,466,477.21761566783226,0.1383916707880897,101,3,6.789116853321255
2023-11-19,Southern,Area 4,Sunday,Morning,12,13526,605,595.0631982889254,0.13694905902602664,95,4,7.882220584860139
2023-11-20,Southern,Area 3,Monday,Afternoon,12,12622,501,524.4923492719738,0.13575212187113278,105,4,5.241886124716674
2023-11-21,Southern,Area 2,Tuesday,Afternoon,12,13231,638,660.8497637358614,0.13755688798508628,88,4,11.601003386810957
2023-11-22,Central,Area 2,Wednesday,Morning,12,13558,811,850.2409423326523,0.13627906931855654,95,5,6.764305933539443
2023-11-23,Southern,Area 3,Thursday,Morning,12,14322,787,802.375904496956,0.13292571645904724,94,5,4.458287710655323
2023-11-24,Western,Area 2,Friday,Morning,12,13624,794,779.9333490509515,0.14274910552189746,96,6,5.828712036249346
2023-11-25,Southern,Area 3,Saturday,Afternoon,12,13818,795,818.967424539732,0.13914928135695376,101,5,9.821710092414369
2023-11-26,Southern,Area 1,Sunday,Morning,12,13935,845,826.0583829920134,0.13352492071756505,87,6,8.174852498225802
2023-11-27,Western,Area 4,Monday,Afternoon,12,13050,812,841.5028029414758,0.14640641724090023,104,5,5.380603737872828
2023-11-28,Southern,Area 2,Tuesday,Afternoon,12,12715,883,845.1276281684316,0.1385144468182051,100,6,4.670302048698011
2023-11-29,Southern,Area 4,Wednesday,Afternoon,12,13357,912,951.1496426477114,0.13946594673812532,90,5,3.778440279312849
2023-11-30,Southern,Area 2,Thursday,Afternoon,12,14181,921,899.1521395273122,0.14105680097446857,94,6,2.6993892695935298
2023-12-01,Southern,Area 3,Friday,Morning,12,13405,803,786.2606835545589,0.13635198845788607,96,4,0.0
2023-12-02,Western,Area 4,Saturday,Morning,12,14097,858,891.6994081146535,0.14192069548806757,80,5,1.1133560211763671
2023-12-03,Western,Area 5,Sunday,Morning,12,13730,844,834.7577847016923,0.1340720839850321,89,5,1.623923977943216
2023-12-04,Central,Area 5,Monday,Morning,12,13750,767,750.7470446563897,0.13378649637212703,98,6,4.568419956377953
2023-12-05,Southern,Area 6,Tuesday,Morning,12,13743,754,788.0787835593412,0.13300830755723106,94,4,5.276613292729248
2023-12-06,Western,Area 1,Wednesday,Afternoon,12,13866,682,656.2586250036425,0.13876908397863885,90,7,5.988728580726128
2023-12-07,Western,Area 2,Thursday,Afternoon,12,13426,631,628.0865044691834,0.13641013653714454,99,4,10.899221417523835
2023-12-08,Central,Area 1,Friday,Morning,12,13736,749,731.446271080725,0.1350569623477221,98,5,9.717776613929512
2023-12-09,Western,Area 4,Saturday,Afternoon,12,12691,589,616.3031971206991,0.13672031446610367,96,4,9.271975235088796
2023-12-10,Southern,Area 1,Sunday,Afternoon,12,13778,496,482.5672419066736,0.14203892301785817,90,3,9.77152254917328
2023-12-11,Western,Area 4,Monday,Morning,12,12989,601,628.3749828097046,0.1363859331870483,87,4,9.017962258414363
2023-12-12,Central,Area 2,Tuesday,Morning,12,13650,460,438.80365460722584,0.13811228875987644,89,4,13.30279190040303
2023-12-13,Western,Area 5,Wednesday,Morning,12,13498,479,464.5576120446036,0.1341838645755521,95,3,8.612607654499381
2023-12-14,Central,Area 5,Thursday,Morning,12,13824,407,427.085443393364,0.140040538676803,96,4,11.176893110107047
2023-12-15,Western,Area 6,Friday,Morning,12,13548,564,552.426233453082,0.1323197437583792,96,4,9.123975721012846
2023-12-16,Western,Area 6,Saturday,Afternoon,12,12921,422,427.79518136509444,0.13153985741602395,93,4,10.255201357569426
2023-12-17,Southern,Area 6,Sunday,Morning,12,12906,513,534.965584365401,0.14433511219123904,90,5,10.822083744569603
2023-12-18,Western,Area 5,Monday,Afternoon,12,13820,548,553.2187096298197,0.13303438502006057,83,3,8.718696032303466
2023-12-19,Central,Area 3,Tuesday,Afternoon,12,13464,665,683.8747841709669,0.1465794824904352,97,4,8.075809555568123
2023-12-20,Southern,Area 2,Wednesday,Morning,12,13852,574,552.7036782373482,0.13894577968882102,80,5,2.131891378636452
2023-12-21,Western,Area 6,Thursday,Morning,12,14104,595,624.5213110079064,0.14668224268340782,94,4,0.2828062358439818
2023-12-22,Southern,Area 4,Friday,Afternoon,12,13531,717,703.6825453260602,0.14366923917209895,96,5,0.0
2023-12-23,Western,Area 6,Saturday,Morning,12,12783,667,646.573055859589,0.1376245924434393,88,5,2.27798973331124
2023-12-24,Central,Area 6,Sunday,Afternoon,12,14044,763,745.7146658265564,0.14399600891342337,90,4,1.814394805076054
2023-12-25,Southern,Area 3,Monday,Morning,12,13389,754,746.78245915854,0.13243680641100802,88,6,7.321490648910363
2023-12-26,Southern,Area 1,Tuesday,Morning,12,13664,871,839.7004040727372,0.1393475375805852,87,4,4.579533090958325
2023-12-27,Central,Area 5,Wednesday,Morning,12,14765,876,910.4876971556342,0.13443470474980693,80,5,7.872946505139537
2023-12-28,Southern,Area 4,Thursday,Afternoon,12,13988,847,835.2596926586394,0.13015682107251475,93,6,7.393188494276296
2023-12-29,Central,Area 2,Friday,Afternoon,12,12710,759,744.4113032949663,0.13788546409765864,96,5,7.759012567168834
2023-12-30,Central,Area 2,Saturday,Afternoon,12,13728,886,885.6316881412525,0.1420092567278049,85,6,10.072690685706469
2023-12-31,Central,Area 5,Sunday,Morning,12,13738,870,842.007717772929,0.13639781024610995,83,4,6.215031853008565
2024-01-01,Central,Area 1,Monday,Afternoon,12,13953,810,808.5245634030754,0.1334570132440835,84,4,7.7818174457662135
2024-01-02,Western,Area 4,Tuesday,Morning,12,13640,832,805.4180459188811,0.13970934316699643,86,5,9.781452656361191
2024-01-03,Western,Area 1,Wednesday,Morning,12,14194,784,822.2022027508142,0.13943467589198646,86,6,8.799832246957292
2024-01-04,Southern,Area 4,Thursday,Morning,12,14322,799,768.8063588558753,0.14311343558921646,87,3,6.021294255000615
2024-01-05,Southern,Area 2,Friday,Afternoon,12,13590,805,827.9805197391304,0.13903439246290225,85,4,8.042237361957717
2024-01-06,Southern,Area 5,Saturday,Morning,12,14123,746,765.2851927512157,0.13716425679772146,87,4,4.293716470071044
2024-01-07,Western,Area 6,Sunday,Afternoon,12,13113,616,591.5051177483464,0.14008253850188004,77,5,3.246670345763737
2024-01-08,Western,Area 3,Monday,Afternoon,12,13930,662,692.7853999751562,0.13345674974252417,89,6,3.9155717149141664
2024-01-09,Central,Area 6,Tuesday,Morning,12,14073,531,507.3135770906622,0.1363743039158131,93,2,7.4411238582177
2024-01-10,Central,Area 6,Wednesday,Morning,12,14191,595,592.6444427726628,0.1373368408879857,82,5,3.8278785316526207
2024-01-11,Western,Area 2,Thursday,Morning,12,14575,562,547.9279732474993,0.1353054811194196,87,4,2.5261287031995705
2024-01-12,Central,Area 1,Friday,Morning,12,13208,397,401.2651955736873,0.1370082575207716,90,4,0.42732311487782026
2024-01-13,Southern,Area 2,Saturday,Afternoon,12,13585,538,559.1344434724749,0.1370487960949538,83,5,6.995153712767083
2024-01-14,Southern,Area 4,Sunday,Afternoon,12,13837,603,592.0302234316177,0.13658158313872185,81,5,1.9885037433305346
2024-01-15,Western,Area 5,Monday,Morning,12,12362,380,385.32588949497796,0.13888787177400705,85,3,3.2198723801104117
2024-01-16,Western,Area 4,Tuesday,Afternoon,12,13466,429,433.3334591620433,0.13299979874195944,86,5,5.87544656116442
2024-01-17,Western,Area 6,Wednesday,Morning,12,13464,457,479.4081205880185,0.14130357220157463,85,3,10.397002375961984
2024-01-18,Southern,Area 4,Thursday,Afternoon,12,13495,474,477.5044158660129,0.1355440751839419,87,4,8.54336631424194
2024-01-19,Southern,Area 6,Friday,Morning,12,13658,533,509.98068787547294,0.13478945591815694,80,5,8.323020914970005
2024-01-20,Central,Area 2,Saturday,Morning,12,13099,608,628.9073581521596,0.1332201387493734,76,7,9.10301613401178
2024-01-21,Central,Area 6,Sunday,Afternoon,12,13995,699,725.2438012239026,0.14318651990274134,77,4,10.363946307164444
2024-01-22,Southern,Area 4,Monday,Morning,12,14355,865,879.6902669286088,0.1477799767159814,87,5,5.918275872019283
2024-01-23,Central,Area 4,Tuesday,Afternoon,12,12923,619,625.4122168917671,0.14165644161326385,85,6,10.025148243426601
2024-01-24,Western,Area 6,Wednesday,Afternoon,12,13467,823,807.1176819553849,0.13361542400395446,89,6,4.969395363706623
2024-01-25,Southern,Area 5,Thursday,Morning,12,13371,842,848.0332433907789,0.13941448778057872,86,5,7.09602794139924
2024-01-26,Western,Area 6,Friday,Afternoon,12,13475,934,902.358787634722,0.14507705826010728,80,5,11.421251189868084
2024-01-27,Central,Area 6,Saturday,Morning,12,14207,910,933.1104815660569,0.1409942499404186,91,4,6.268714738053488
2024-01-28,Central,Area 5,Sunday,Afternoon,12,13997,967,948.5771228125593,0.14017022988938763,79,7,6.590027923344037
2024-01-29,Southern,Area 6,Monday,Morning,12,14174,851,865.7875177277049,0.1333217974690108,79,7,4.967187835219979
2024-01-30,Southern,Area 2,Tuesday,Morning,12,13884,920,955.3605502852719,0.13787410853906223,86,4,1.707759550964421
2024-01-31,Western,Area 4,Wednesday,Afternoon,12,14785,959,994.4531323274097,0.14232749803554312,92,5,0.0
2024-02-01,Central,Area 1,Thursday,Morning,12,13664,808,844.1745552633879,0.14623999709556776,80,6,3.0575556768082874
2024-02-02,Central,Area 6,Friday,Afternoon,12,13504,831,830.2181956908321,0.1426872316350765,79,3,5.3614223510530845
2024-02-03,Western,Area 5,Saturday,Morning,12,13977,752,753.2660482270778,0.1461353843123502,92,5,6.668742722407174
2024-02-04,Central,Area 5,Sunday,Afternoon,12,14098,865,850.7500327209341,0.13409338065858858,84,4,5.941117534979999
2024-02-05,Southern,Area 2,Monday,Afternoon,12,13919,732,760.2480217483866,0.1439105071855743,79,6,6.125933511030572
2024-02-06,Southern,Area 3,Tuesday,Afternoon,12,13908,613,631.2056847199487,0.13166693730021886,82,5,8.046798138242988
2024-02-07,Central,Area 4,Wednesday,Afternoon,12,14356,759,731.0162034219233,0.13524778922264086,88,5,7.414185546919903
2024-02-08,Southern,Area 5,Thursday,Afternoon,12,14264,647,657.8621283876975,0.14404959773477066,84,4,6.09538423626857
2024-02-09,Central,Area 4,Friday,Morning,12,13765,616,591.3538271924268,0.14616860260855002,77,4,11.689660522499562
2024-02-10,Southern,Area 5,Saturday,Morning,12,14344,469,462.47213142616306,0.13048728334185816,82,6,12.288088301194922
2024-02-11,Western,Area 3,Sunday,Morning,12,14547,484,488.78246885724684,0.1392096560985126,79,5,9.107419168862014
2024-02-12,Southern,Area 5,Monday,Morning,12,13936,551,545.1678705488697,0.13833086134567815,79,3,9.309091907704302
2024-02-13,Western,Area 2,Tuesday,Afternoon,12,13744,538,538.1358977664335,0.1334534268227466,72,4,7.82314543114289
2024-02-14,Central,Area 6,Wednesday,Morning,12,13698,578,570.1129028736633,0.14952659658509623,84,4,9.265825032891952
2024-02-15,Central,Area 5,Thursday,Morning,12,14024,565,571.9069821760525,0.14099970458600772,80,3,6.34602994392266
2024-02-16,Central,Area 6,Friday,Morning,12,14034,467,478.5133125295142,0.14005255374626874,79,4,2.5377489917701244
2024-02-17,Western,Area 6,Saturday,Afternoon,12,14581,621,609.7077772947781,0.13639004232893934,87,5,4.313296008756877
2024-02-18,Western,Area 2,Sunday,Afternoon,12,14282,699,669.5636072692182,0.13856693173223067,75,4,0.0
2024-02-19,Southern,Area 6,Monday,Morning,12,14087,672,642.0302808067308,0.13184515746156675,78,6,2.1179195444888084
2024-02-20,Western,Area 3,Tuesday,Morning,12,14653,693,717.2371942836493,0.13746681211282474,78,4,0.0
2024-02-21,Southern,Area 2,Wednesday,Morning,12,13806,755,751.3567715150082,0.13403949796632908,83,4,0.0
2024-02-22,Central,Area 2,Thursday,Morning,12,14867,812,824.0306677287749,0.1368541325026414,75,4,2.703846727440919
2024-02-23,Western,Area 4,Friday,Afternoon,12,13989,856,859.0352432098477,0.1385901324800555,82,6,3.057526616744788
2024-02-24,Southern,Area 3,Saturday,Afternoon,12,13917,809,787.1599324735143,0.1358072310771618,89,4,4.0991380940354265
2024-02-25,Central,Area 2,Sunday,Morning,12,14684,926,938.1188366804789,0.13666093353578496,80,6,7.951249369191231
2024-02-26,Southern,Area 2,Monday,Afternoon,12,13747,862,904.5996200963225,0.14144739643791754,76,4,8.000868469007406
2024-02-27,Western,Area 2,Tuesday,Afternoon,12,14108,950,933.1918013182477,0.1397699056987651,84,5,9.384172932058112
2024-02-28,Southern,Area 4,Wednesday,Afternoon,12,13789,900,872.943066140259,0.13848818085203565,74,4,7.855957359336019
2024-02-29,Central,Area 3,Thursday,Afternoon,12,14776,1004,975.9285670025557,0.14047605611496233,69,4,8.736136990422013
2024-03-01,Western,Area 2,Friday,Afternoon,12,13559,945,947.9422516201191,0.14970927746876037,72,4,6.506334234598663
2024-03-02,Central,Area 3,Saturday,Afternoon,12,14584,914,892.7515777465186,0.13126733447013772,83,5,15.720662825561913
2024-03-03,Central,Area 4,Sunday,Afternoon,12,13770,873,882.0430361697356,0.14121286371149544,81,5,9.52735297008254
2024-03-04,Southern,Area 6,Monday,Afternoon,12,15140,783,791.0947128185848,0.13678539853341073,84,4,13.209325589547959
2024-03-05,Western,Area 5,Tuesday,Afternoon,12,13923,706,709.8814146670373,0.1407241567615984,72,6,5.266395856999095
2024-03-06,Central,Area 3,Wednesday,Afternoon,12,13477,574,592.1330463476505,0.14370250263841214,78,6,10.761483464135297
2024-03-07,Western,Area 3,Thursday,Morning,12,14482,686,675.0717394871796,0.13807826496130837,81,6,6.051113944930686
2024-03-08,Southern,Area 2,Friday,Afternoon,12,13759,595,592.4143445389552,0.14964324862900127,71,5,5.303454870876784
2024-03-09,Central,Area 6,Saturday,Morning,12,13900,546,545.7240603374892,0.15306031359367273,82,4,1.5015012092432545
2024-03-10,Southern,Area 5,Sunday,Morning,12,14167,542,553.4491504595443,0.13752418826090837,80,5,0.0
2024-03-11,Western,Area 3,Monday,Afternoon,12,13870,484,507.5893276750998,0.14748963984723323,68,3,0.0
2024-03-12,Central,Area 4,Tuesday,Morning,12,14716,567,554.0953619043886,0.13439743471713722,77,3,2.187790525947418
2024-03-13,Southern,Area 5,Wednesday,Afternoon,12,14781,563,582.2815801108499,0.14737328243561373,90,6,9.701631750963262
2024-03-14,Central,Area 2,Thursday,Afternoon,12,14913,579,591.3468766212208,0.14461847018930904,68,4,6.281808709256532
2024-03-15,Western,Area 2,Friday,Morning,12,13045,414,393.6800058487139,0.14146573681484426,73,6,5.530134277489739
2024-03-16,Southern,Area 1,Saturday,Afternoon,12,14109,652,683.857837537616,0.13723335188541047,72,3,8.2732429413698
2024-03-17,Central,Area 3,Sunday,Afternoon,12,14159,623,640.8312971177149,0.14262597936738244,73,2,8.600233328434594
2024-03-18,Western,Area 3,Monday,Morning,12,14335,691,697.8560741727158,0.13891012446380466,76,4,9.737478345291057
2024-03-19,Central,Area 4,Tuesday,Afternoon,12,13545,585,556.9756191362305,0.1355948038807515,65,7,14.863599650626988
2024-03-20,Southern,Area 4,Wednesday,Afternoon,12,14405,619,615.6076460586039,0.14257809389996778,75,7,10.477375206258372
2024-03-21,Western,Area 2,Thursday,Morning,12,14086,706,679.4572257057167,0.1357219340471517,80,4,7.1501904022989144
2024-03-22,Southern,Area 6,Friday,Afternoon,12,14368,818,847.3050989225078,0.13893381171689237,75,4,10.58598433725429
2024-03-23,Central,Area 3,Saturday,Afternoon,12,13915,796,790.1613378874827,0.13969151514773756,69,4,6.60130629746549
2024-03-24,Western,Area 3,Sunday,Morning,12,13953,772,786.7744328330127,0.13338164606670386,76,4,10.021951752996351
2024-03-25,Central,Area 6,Monday,Morning,12,13810,821,851.6243493142551,0.13873073834893485,79,6,8.417637186081956
2024-03-26,Western,Area 3,Tuesday,Afternoon,12,14383,844,803.6621060908782,0.14528370484711334,78,5,2.9802966639926955
2024-03-27,Southern,Area 3,Wednesday,Morning,12,13421,992,986.3322084541866,0.1477114344838856,71,5,8.554852477572416
2024-03-28,Western,Area 3,Thursday,Morning,12,14659,932,911.397513951803,0.1377357819885552,75,5,6.560127782798893
2024-03-29,Southern,Area 4,Friday,Afternoon,12,14052,884,894.8242154172301,0.15162999028316385,77,5,4.187179019249845
2024-03-30,Central,Area 6,Saturday,Afternoon,12,13719,878,906.1743313444873,0.14699363790963857,83,4,1.4670156897220594
2024-03-31,Southern,Area 4,Sunday,Morning,12,13638,939,966.2455219710337,0.1480798719588133,77,2,0.0
2024-04-01,Central,Area 1,Monday,Morning,12,14224,871,847.3393137338053,0.14015866301483215,73,4,3.0596945778839135
2024-04-02,Western,Area 2,Tuesday,Morning,12,14257,889,855.7278028266352,0.1395309701550376,75,3,4.011823347324309
2024-04-03,Southern,Area 2,Wednesday,Afternoon,12,14128,729,701.5078805443546,0.1462104867803038,71,4,4.928629513839314
2024-04-04,Western,Area 6,Thursday,Morning,12,14648,782,783.8013855393257,0.13624574137535322,74,4,4.514708622928612
2024-04-05,Southern,Area 6,Friday,Morning,12,15092,799,815.4647161423487,0.16207115908555308,73,5,7.43443204133885
2024-04-06,Central,Area 4,Saturday,Afternoon,12,14029,693,715.0169636545122,0.13835578807636795,72,4,12.993809460948274
2024-04-07,Western,Area 1,Sunday,Afternoon,12,14665,645,627.3700939096047,0.1370618002335115,71,5,6.262411187407277
2024-04-08,Western,Area 2,Monday,Morning,12,14128,589,612.6847912209253,0.15066041771691574,74,6,7.214114713697069
2024-04-09,Southern,Area 1,Tuesday,Afternoon,12,15223,587,604.8744830107918,0.13912155418004737,76,3,9.8503340232854
2024-04-10,Southern,Area 4,Wednesday,Morning,12,14744,572,582.9829510607511,0.13056141276938474,84,4,7.513480164620042
2024-04-11,Southern,Area 2,Thursday,Afternoon,12,13875,560,541.9363349117065,0.1400082534944215,86,4,7.081518467810464
2024-04-12,Southern,Area 3,Friday,Afternoon,12,13832,408,406.10523174002793,0.1488383249718528,67,5,11.722781344975566
2024-04-13,Southern,Area 2,Saturday,Morning,12,13575,452,442.45744279300624,0.14517165994069559,70,4,6.492459268762698
2024-04-14,Southern,Area 3,Sunday,Afternoon,12,15020,484,508.10631272413525,0.13750990894362358,71,6,4.918370858398687
2024-04-15,Central,Area 3,Monday,Morning,12,14739,579,579.0963481981033,0.1451193482712013,77,4,7.957849461561914
2024-04-16,Southern,Area 1,Tuesday,Afternoon,12,13475,546,555.8655913145957,0.1549021715225226,74,3,4.737182163424637
2024-04-17,Southern,Area 1,Wednesday,Afternoon,12,13916,574,564.5743259671353,0.14373789248009938,74,3,3.8851360909630372
2024-04-18,Western,Area 1,Thursday,Afternoon,12,14873,648,671.663547049817,0.14145556761854672,75,4,5.486032989529376
2024-04-19,Southern,Area 6,Friday,Afternoon,12,14476,715,747.7842154153159,0.1477293544433256,70,4,1.9949753319516477
2024-04-20,Central,Area 6,Saturday,Afternoon,12,14401,775,759.4428816281608,0.1451195215987558,73,5,0.5320909160254473
2024-04-21,Central,Area 3,Sunday,Morning,12,14954,768,749.4754656635616,0.1394776674158814,70,3,1.1098794598133797
2024-04-22,Southern,Area 6,Monday,Afternoon,12,13825,808,848.2535825931118,0.1429360193049434,68,5,3.7016357386476693
2024-04-23,Southern,Area 1,Tuesday,Afternoon,12,14548,805,813.8741145905095,0.13575033455427818,68,6,4.96158323485829
2024-04-24,Western,Area 4,Wednesday,Morning,12,14981,830,857.5267163379392,0.1519239208158502,68,4,7.452339649172717
2024-04-25,Central,Area 5,Thursday,Morning,12,14651,843,802.573422518321,0.13897241420866824,67,4,6.044186912392895
2024-04-26,Southern,Area 1,Friday,Morning,12,13605,896,860.5552699203605,0.15212369718785074,73,5,6.239137177824893
2024-04-27,Southern,Area 6,Saturday,Afternoon,12,14653,914,937.1101138754955,0.15221397938122105,74,4,9.847716275136804
2024-04-28,Southern,Area 4,Sunday,Morning,12,15038,848,868.7352219170766,0.14044248070252702,76,5,10.86015912709432
2024-04-29,Western,Area 6,Monday,Morning,12,14317,923,920.2902704402138,0.1455101294223001,65,5,9.59581164649972
2024-04-30,Southern,Area 1,Tuesday,Afternoon,12,14633,911,882.0231756521412,0.14956136456095925,70,3,9.387111203842139
2024-05-01,Western,Area 1,Wednesday,Afternoon,12,13549,885,913.1868793523016,0.1382498285373125,70,3,9.528395976778846
2024-05-02,Western,Area 1,Thursday,Morning,12,14378,850,842.5077426709623,0.148817800729583,62,6,10.103264596855567
2024-05-03,Western,Area 2,Friday,Morning,12,13221,759,756.671180448591,0.14589349150079325,68,5,3.0742246857247553
2024-05-04,Southern,Area 2,Saturday,Morning,12,14116,774,750.0340817661091,0.14462391742267194,71,5,11.519868399415945
2024-05-05,Southern,Area 2,Sunday,Afternoon,12,15179,725,759.0571798084729,0.14348262073260634,64,3,7.058202362301763
2024-05-06,Central,Area 1,Monday,Afternoon,12,14086,681,694.6738729149727,0.15230574658092563,68,6,2.413697088155001
2024-05-07,Southern,Area 5,Tuesday,Afternoon,12,13972,560,532.0687960328193,0.1448303184944272,63,5,6.617031086251677
2024-05-08,Central,Area 1,Wednesday,Afternoon,12,14672,630,625.4674832566783,0.1388796734805777,70,4,3.081316481866102
2024-05-09,Western,Area 1,Thursday,Morning,12,14280,536,513.5666370148476,0.1473378807944805,75,5,3.2218031599668673
2024-05-10,Central,Area 6,Friday,Morning,12,14539,484,485.50164929640164,0.1487005806363637,72,4,0.0
2024-05-11,Central,Area 2,Saturday,Morning,12,14173,539,557.573178754159,0.14992025527492372,73,5,3.0493894915887148
2024-05-12,Central,Area 2,Sunday,Morning,12,14564,587,575.7532776783625,0.1492153057748133,65,4,0.9908629355843863
2024-05-13,Central,Area 2,Monday,Morning,12,13648,421,406.9326336825607,0.1456417804312275,59,6,4.1150985295065245
2024-05-14,Southern,Area 5,Tuesday,Afternoon,12,14319,601,580.5886052811838,0.14733261009618817,67,3,8.079639374153802
2024-05-15,Southern,Area 3,Wednesday,Morning,12,15236,600,614.924409793779,0.1475866809295828,67,6,9.32622837292489
2024-05-16,Western,Area 6,Thursday,Morning,12,14615,557,531.028038276898,0.14771988086579504,67,4,10.096122738239556
2024-05-17,Western,Area 5,Friday,Afternoon,12,14590,668,689.6623529422259,0.13615062842633416,69,6,7.4743895819675705
2024-05-18,Western,Area 5,Saturday,Afternoon,12,14582,673,696.3605815562839,0.141098197000814,64,3,6.815835438791359
2024-05-19,Central,Area 3,Sunday,Afternoon,12,14701,725,756.635164666665,0.1461530331395153,65,5,9.080422097018563
2024-05-20,Southern,Area 3,Monday,Afternoon,12,14212,679,678.425364251064,0.1489123671999513,64,6,2.549899273544262
2024-05-21,Central,Area 2,Tuesday,Afternoon,12,14782,765,746.159376427923,0.15196659651550412,74,4,8.965860402604267
2024-05-22,Central,Area 3,Wednesday,Afternoon,12,14386,805,812.5442891435099,0.15075697247033132,63,6,10.309715594166772
2024-05-23,Central,Area 4,Thursday,Afternoon,12,14034,831,821.783781451835,0.13943473640143114,62,5,7.242475782315975
2024-05-24,Southern,Area 1,Friday,Morning,12,15346,864,893.0806285591261,0.14203635523532004,72,4,8.567573590157012
2024-05-25,Western,Area 2,Saturday,Morning,12,14562,871,856.682180055892,0.14247288320424106,61,4,5.998434825377876
2024-05-26,Southern,Area 3,Sunday,Afternoon,12,14217,839,829.6656994036933,0.15018060567211192,66,5,2.449636505981439
2024-05-27,Central,Area 3,Monday,Afternoon,12,14760,897,909.3325897757845,0.14772603407909107,65,5,5.3330753633828465
2024-05-28,Southern,Area 2,Tuesday,Afternoon,12,14997,1035,1072.727862905531,0.15178532603280845,63,5,2.4216115026895295
2024-05-29,Western,Area 2,Wednesday,Afternoon,12,14326,794,779.1221953001929,0.14233247364741333,72,5,0.0652402789757558
2024-05-30,Southern,Area 2,Thursday,Morning,12,14560,936,914.7614996060676,0.14504294454589128,66,3,2.4780955957330275
2024-05-31,Central,Area 4,Friday,Afternoon,12,14592,884,882.1577176101232,0.13961943670164345,56,4,0.0
2024-06-01,Western,Area 2,Saturday,Morning,12,15631,968,950.5733176483193,0.13952613095641014,65,5,3.6157446019783945
2024-06-02,Southern,Area 4,Sunday,Morning,12,14921,863,842.5529357068701,0.14643339034329772,64,6,5.709897046661128
2024-06-03,Central,Area 2,Monday,Morning,12,14412,839,869.5595236720206,0.14216957761130164,68,6,6.357898766441149
2024-06-04,Central,Area 5,Tuesday,Afternoon,12,14486,676,672.8312855685691,0.14283093478988967,63,5,4.965162798134431
2024-06-05,Central,Area 4,Wednesday,Afternoon,12,14406,712,715.2694116833469,0.14410667034150856,61,4,10.098082277505428
2024-06-06,Central,Area 4,Thursday,Morning,12,15441,640,658.8931333109325,0.1361841901053834,65,5,7.233866988593478
2024-06-07,Central,Area 4,Friday,Afternoon,12,14538,630,637.905219600452,0.14015422970334734,63,6,8.785770144257588
2024-06-08,Central,Area 3,Saturday,Morning,12,15077,655,663.743722223362,0.14557766912209477,56,5,7.339960778353424
2024-06-09,Western,Area 4,Sunday,Afternoon,12,14227,532,544.418220610574,0.1360753836286246,66,5,9.006822381956237
2024-06-10,Southern,Area 2,Monday,Morning,12,13669,435,422.54950831745623,0.14757915008069183,64,4,13.949838488915745
2024-06-11,Southern,Area 1,Tuesday,Afternoon,12,14536,573,579.043163680837,0.1455976839451291,56,3,7.794093799595697
2024-06-12,Southern,Area 5,Wednesday,Morning,12,14318,510,490.2565849198939,0.14393474698379707,58,5,12.903976048512735
2024-06-13,Western,Area 5,Thursday,Morning,12,14306,529,549.9817470073124,0.15064791092473043,63,5,6.330190561920016
2024-06-14,Western,Area 3,Friday,Afternoon,12,14754,636,663.4929356778804,0.1549358238765702,61,4,7.095980089060467
2024-06-15,Southern,Area 1,Saturday,Afternoon,12,15158,590,594.0347014593641,0.14751601903336756,69,4,9.681639401235994
2024-06-16,Central,Area 2,Sunday,Afternoon,12,13937,534,552.8105394433535,0.13925408946068243,64,4,2.0521196660986423
2024-06-17,Southern,Area 5,Monday,Afternoon,12,15147,701,729.8002025736473,0.14809767008811242,66,5,1.329190217780862
2024-06-18,Central,Area 1,Tuesday,Morning,12,13765,659,650.4727438442183,0.14600651448532923,57,5,0.9402508749233077
2024-06-19,Central,Area 4,Wednesday,Afternoon,12,14574,624,644.8032118038395,0.14774114668326527,73,5,3.2390796103419714
2024-06-20,Western,Area 5,Thursday,Morning,12,14721,724,720.8335715937263,0.15539818094108399,64,4,2.250929138495111
2024-06-21,Western,Area 1,Friday,Afternoon,12,15059,828,808.392431402365,0.14315257431081604,59,5,2.980896987480501
2024-06-22,Western,Area 6,Saturday,Morning,12,15088,949,981.0464760239,0.1554255201462831,54,4,3.482265768426373
2024-06-23,Southern,Area 6,Sunday,Morning,12,14683,860,869.9919801898329,0.1493618901123287,59,4,4.355972683857956
2024-06-24,Central,Area 6,Monday,Afternoon,12,14454,917,896.8718307382615,0.15098356916652353,53,6,8.361027176871904
2024-06-25,Western,Area 1,Tuesday,Afternoon,12,15079,1008,960.6249154414832,0.13845578315588716,57,4,12.63026993651058
2024-06-26,Western,Area 2,Wednesday,Afternoon,12,14482,972,987.1666432561788,0.15223050365063212,60,3,11.534847704545744
2024-06-27,Central,Area 4,Thursday,Morning,12,14910,972,958.9049415061722,0.15137590130107872,57,3,9.997420641704311
